SaleDate,Item,Quantity,Price,Category,TotalSales,source_file
2004-12-04,S24_4278,35,89.9,Planes,3146.5,sales_data_sample.csv
2004-12-17,S24_4278,25,62.46,Planes,1561.5,sales_data_sample.csv
2005-02-03,S24_4278,43,100.0,Planes,4300.0,sales_data_sample.csv
2005-03-01,S24_4278,50,63.34,Planes,3167.0,sales_data_sample.csv
2005-03-30,S24_4278,45,78.25,Planes,3521.25,sales_data_sample.csv
2005-05-10,S24_4278,48,74.62,Planes,3581.76,sales_data_sample.csv
2003-03-03,S24_4620,31,68.71,Classic Cars,2130.0099999999998,sales_data_sample.csv
2003-05-08,S24_4620,29,71.14,Classic Cars,2063.06,sales_data_sample.csv
2003-07-02,S24_4620,23,87.31,Classic Cars,2008.13,sales_data_sample.csv
2003-09-05,S24_4620,31,64.67,Classic Cars,2004.77,sales_data_sample.csv
2003-10-10,S24_4620,23,67.1,Classic Cars,1543.3,sales_data_sample.csv
2003-11-04,S24_4620,24,94.58,Classic Cars,2269.92,sales_data_sample.csv
2003-11-11,S24_4620,28,71.14,Classic Cars,1991.92,sales_data_sample.csv
2003-11-20,S24_4620,44,66.29,Classic Cars,2916.76,sales_data_sample.csv
2004-01-15,S24_4620,22,92.16,Classic Cars,2027.52,sales_data_sample.csv
2004-02-22,S24_4620,46,70.33,Classic Cars,3235.18,sales_data_sample.csv
2004-04-09,S24_4620,22,93.77,Classic Cars,2062.94,sales_data_sample.csv
2004-05-26,S24_4620,38,87.31,Classic Cars,3317.78,sales_data_sample.csv
2004-06-30,S24_4620,47,83.27,Classic Cars,3913.6899999999996,sales_data_sample.csv
2004-08-02,S24_4620,48,75.18,Classic Cars,3608.6400000000003,sales_data_sample.csv
2004-08-30,S24_4620,40,88.12,Classic Cars,3524.8,sales_data_sample.csv
2004-09-30,S24_4620,32,80.84,Classic Cars,2586.88,sales_data_sample.csv
2004-10-16,S24_4620,49,97.01,Classic Cars,4753.490000000001,sales_data_sample.csv
2004-11-03,S24_4620,43,85.69,Classic Cars,3684.67,sales_data_sample.csv
2004-11-17,S24_4620,41,100.0,Classic Cars,4100.0,sales_data_sample.csv
2004-11-24,S24_4620,30,100.0,Classic Cars,3000.0,sales_data_sample.csv
2004-12-07,S24_4620,28,95.39,Classic Cars,2670.92,sales_data_sample.csv
2005-01-06,S24_4620,43,100.0,Classic Cars,4300.0,sales_data_sample.csv
2005-02-10,S24_4620,41,100.0,Classic Cars,4100.0,sales_data_sample.csv
2005-03-04,S24_4620,30,82.42,Classic Cars,2472.6,sales_data_sample.csv
2003-01-29,S32_1268,31,100.0,Trucks and Buses,3100.0,sales_data_sample.csv
2003-04-01,S32_1268,32,100.0,Trucks and Buses,3200.0,sales_data_sample.csv
2003-05-28,S32_1268,43,96.31,Trucks and Buses,4141.33,sales_data_sample.csv
2003-07-24,S32_1268,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2003-09-21,S32_1268,27,100.0,Trucks and Buses,2700.0,sales_data_sample.csv
2003-10-21,S32_1268,24,100.0,Trucks and Buses,2400.0,sales_data_sample.csv
2003-11-06,S32_1268,22,100.0,Trucks and Buses,2200.0,sales_data_sample.csv
2003-11-14,S32_1268,46,100.0,Trucks and Buses,4600.0,sales_data_sample.csv
2003-11-25,S32_1268,37,97.27,Trucks and Buses,3598.99,sales_data_sample.csv
2003-12-09,S32_1268,49,80.9,Trucks and Buses,3964.1000000000004,sales_data_sample.csv
2004-02-04,S32_1268,21,100.0,Trucks and Buses,2100.0,sales_data_sample.csv
2004-03-11,S32_1268,25,100.0,Trucks and Buses,2500.0,sales_data_sample.csv
2004-05-04,S32_1268,37,100.0,Trucks and Buses,3700.0,sales_data_sample.csv
2004-06-15,S32_1268,45,86.68,Trucks and Buses,3900.6000000000004,sales_data_sample.csv
2004-07-19,S32_1268,32,85.72,Trucks and Buses,2743.04,sales_data_sample.csv
2004-08-19,S32_1268,29,82.83,Trucks and Buses,2402.07,sales_data_sample.csv
2004-09-08,S32_1268,26,83.79,Trucks and Buses,2178.54,sales_data_sample.csv
2004-10-13,S32_1268,28,100.0,Trucks and Buses,2800.0,sales_data_sample.csv
2004-10-22,S32_1268,27,87.64,Trucks and Buses,2366.28,sales_data_sample.csv
2004-11-05,S32_1268,20,98.18,Trucks and Buses,1963.6000000000001,sales_data_sample.csv
2004-11-19,S32_1268,44,100.0,Trucks and Buses,4400.0,sales_data_sample.csv
2004-11-01,S32_1268,42,100.0,Trucks and Buses,4200.0,sales_data_sample.csv
2004-12-10,S32_1268,41,100.0,Trucks and Buses,4100.0,sales_data_sample.csv
2005-01-23,S32_1268,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2005-02-17,S32_1268,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2005-05-01,S32_1268,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2003-02-24,S32_1374,20,92.9,Motorcycles,1858.0,sales_data_sample.csv
2003-04-29,S32_1374,22,100.0,Motorcycles,2200.0,sales_data_sample.csv
2003-06-27,S32_1374,23,100.0,Motorcycles,2300.0,sales_data_sample.csv
2003-08-25,S32_1374,33,93.9,Motorcycles,3098.7000000000003,sales_data_sample.csv
2003-10-28,S32_1374,28,100.0,Motorcycles,2800.0,sales_data_sample.csv
2003-11-18,S32_1374,44,98.89,Motorcycles,4351.16,sales_data_sample.csv
2004-01-12,S32_1374,46,79.91,Motorcycles,3675.8599999999997,sales_data_sample.csv
2004-02-20,S32_1374,21,100.0,Motorcycles,2100.0,sales_data_sample.csv
2004-04-02,S32_1374,41,100.0,Motorcycles,4100.0,sales_data_sample.csv
2004-05-11,S32_1374,31,100.0,Motorcycles,3100.0,sales_data_sample.csv
2004-06-28,S32_1374,31,79.91,Motorcycles,2477.21,sales_data_sample.csv
2004-07-23,S32_1374,23,81.91,Motorcycles,1883.9299999999998,sales_data_sample.csv
2004-08-27,S32_1374,37,98.89,Motorcycles,3658.93,sales_data_sample.csv
2004-09-16,S32_1374,26,100.0,Motorcycles,2600.0,sales_data_sample.csv
2004-10-15,S32_1374,24,79.91,Motorcycles,1917.84,sales_data_sample.csv
2004-11-02,S32_1374,47,100.0,Motorcycles,4700.0,sales_data_sample.csv
2004-11-15,S32_1374,45,63.91,Motorcycles,2875.95,sales_data_sample.csv
2004-11-24,S32_1374,55,100.0,Motorcycles,5500.0,sales_data_sample.csv
2004-12-04,S32_1374,46,81.17,Motorcycles,3733.82,sales_data_sample.csv
2005-01-06,S32_1374,50,100.0,Motorcycles,5000.0,sales_data_sample.csv
2005-02-03,S32_1374,37,100.0,Motorcycles,3700.0,sales_data_sample.csv
2005-03-02,S32_1374,44,94.9,Motorcycles,4175.6,sales_data_sample.csv
2005-05-10,S32_1374,45,100.0,Motorcycles,4500.0,sales_data_sample.csv
2003-03-03,S32_2206,27,43.45,Motorcycles,1173.15,sales_data_sample.csv
2003-05-08,S32_2206,31,44.66,Motorcycles,1384.4599999999998,sales_data_sample.csv
2003-07-02,S32_2206,33,40.23,Motorcycles,1327.59,sales_data_sample.csv
2003-08-25,S32_2206,31,35.8,Motorcycles,1109.8,sales_data_sample.csv
2003-10-10,S32_2206,35,35.4,Motorcycles,1239.0,sales_data_sample.csv
2003-11-04,S32_2206,26,39.83,Motorcycles,1035.58,sales_data_sample.csv
2003-11-11,S32_2206,34,45.46,Motorcycles,1545.64,sales_data_sample.csv
2003-11-19,S32_2206,46,32.99,Motorcycles,1517.5400000000002,sales_data_sample.csv
2004-01-15,S32_2206,41,42.24,Motorcycles,1731.8400000000001,sales_data_sample.csv
2004-02-21,S32_2206,43,39.43,Motorcycles,1695.49,sales_data_sample.csv
2004-04-05,S32_2206,26,40.23,Motorcycles,1045.98,sales_data_sample.csv
2004-05-26,S32_2206,36,48.28,Motorcycles,1738.08,sales_data_sample.csv
2004-06-30,S32_2206,20,32.59,Motorcycles,651.8000000000001,sales_data_sample.csv
2004-08-02,S32_2206,27,36.61,Motorcycles,988.47,sales_data_sample.csv
2004-08-27,S32_2206,37,41.03,Motorcycles,1518.1100000000001,sales_data_sample.csv
2004-09-30,S32_2206,24,42.24,Motorcycles,1013.76,sales_data_sample.csv
2004-10-16,S32_2206,36,43.05,Motorcycles,1549.8,sales_data_sample.csv
2004-11-03,S32_2206,29,38.22,Motorcycles,1108.3799999999999,sales_data_sample.csv
2004-11-17,S32_2206,28,100.0,Motorcycles,2800.0,sales_data_sample.csv
2004-11-24,S32_2206,29,100.0,Motorcycles,2900.0,sales_data_sample.csv
2004-12-07,S32_2206,38,39.83,Motorcycles,1513.54,sales_data_sample.csv
2005-01-06,S32_2206,48,48.28,Motorcycles,2317.44,sales_data_sample.csv
2005-02-10,S32_2206,40,82.46,Motorcycles,3298.3999999999996,sales_data_sample.csv
2005-03-04,S32_2206,41,44.56,Motorcycles,1826.96,sales_data_sample.csv
2005-04-08,S32_2206,30,40.23,Motorcycles,1206.8999999999999,sales_data_sample.csv
2003-01-31,S32_2509,35,47.62,Trucks and Buses,1666.6999999999998,sales_data_sample.csv
2003-04-01,S32_2509,28,55.73,Trucks and Buses,1560.4399999999998,sales_data_sample.csv
2003-06-03,S32_2509,45,51.95,Trucks and Buses,2337.75,sales_data_sample.csv
2003-08-01,S32_2509,24,45.99,Trucks and Buses,1103.76,sales_data_sample.csv
2003-09-21,S32_2509,41,63.85,Trucks and Buses,2617.85,sales_data_sample.csv
2003-10-22,S32_2509,48,45.99,Trucks and Buses,2207.52,sales_data_sample.csv
2003-11-06,S32_2509,50,63.31,Trucks and Buses,3165.5,sales_data_sample.csv
2003-11-14,S32_2509,33,62.77,Trucks and Buses,2071.4100000000003,sales_data_sample.csv
2003-11-25,S32_2509,32,43.29,Trucks and Buses,1385.28,sales_data_sample.csv
2003-12-09,S32_2509,27,60.06,Trucks and Buses,1621.6200000000001,sales_data_sample.csv
2004-02-10,S32_2509,35,55.19,Trucks and Buses,1931.6499999999999,sales_data_sample.csv
2004-03-11,S32_2509,23,54.11,Trucks and Buses,1244.53,sales_data_sample.csv
2004-05-05,S32_2509,35,48.7,Trucks and Buses,1704.5,sales_data_sample.csv
2004-06-15,S32_2509,40,43.83,Trucks and Buses,1753.1999999999998,sales_data_sample.csv
2004-07-20,S32_2509,35,47.62,Trucks and Buses,1666.6999999999998,sales_data_sample.csv
2004-08-19,S32_2509,31,55.19,Trucks and Buses,1710.8899999999999,sales_data_sample.csv
2004-09-08,S32_2509,50,46.53,Trucks and Buses,2326.5,sales_data_sample.csv
2004-10-13,S32_2509,40,57.9,Trucks and Buses,2316.0,sales_data_sample.csv
2004-10-22,S32_2509,38,45.45,Trucks and Buses,1727.1000000000001,sales_data_sample.csv
2004-11-05,S32_2509,38,100.0,Trucks and Buses,3800.0,sales_data_sample.csv
2004-11-19,S32_2509,40,60.6,Trucks and Buses,2424.0,sales_data_sample.csv
2004-12-01,S32_2509,33,46.53,Trucks and Buses,1535.49,sales_data_sample.csv
2004-12-15,S32_2509,36,100.0,Trucks and Buses,3600.0,sales_data_sample.csv
2005-01-23,S32_2509,20,66.47,Trucks and Buses,1329.4,sales_data_sample.csv
2005-02-22,S32_2509,32,53.18,Trucks and Buses,1701.76,sales_data_sample.csv
2005-03-15,S32_2509,36,62.77,Trucks and Buses,2259.7200000000003,sales_data_sample.csv
2005-05-03,S32_2509,19,48.7,Trucks and Buses,925.3000000000001,sales_data_sample.csv
2003-01-31,S32_3207,49,65.87,Trains,3227.63,sales_data_sample.csv
2003-04-11,S32_3207,27,63.38,Trains,1711.26,sales_data_sample.csv
2003-06-03,S32_3207,29,70.84,Trains,2054.36,sales_data_sample.csv
2003-08-08,S32_3207,42,74.57,Trains,3131.9399999999996,sales_data_sample.csv
2003-09-25,S32_3207,33,50.95,Trains,1681.3500000000001,sales_data_sample.csv
2003-10-22,S32_3207,44,53.44,Trains,2351.3599999999997,sales_data_sample.csv
2003-11-06,S32_3207,22,64.0,Trains,1408.0,sales_data_sample.csv
2003-11-14,S32_3207,48,50.95,Trains,2445.6000000000004,sales_data_sample.csv
2003-11-25,S32_3207,33,54.68,Trains,1804.44,sales_data_sample.csv
2003-12-09,S32_3207,45,56.55,Trains,2544.75,sales_data_sample.csv
2004-02-12,S32_3207,20,52.82,Trains,1056.4,sales_data_sample.csv
2004-03-15,S32_3207,46,60.9,Trains,2801.4,sales_data_sample.csv
2004-05-05,S32_3207,40,49.71,Trains,1988.4,sales_data_sample.csv
2004-07-20,S32_3207,45,64.63,Trains,2908.35,sales_data_sample.csv
2004-08-20,S32_3207,36,59.65,Trains,2147.4,sales_data_sample.csv
2004-09-08,S32_3207,31,67.73,Trains,2099.63,sales_data_sample.csv
2004-10-14,S32_3207,46,50.33,Trains,2315.18,sales_data_sample.csv
2004-10-22,S32_3207,35,66.49,Trains,2327.1499999999996,sales_data_sample.csv
2004-11-05,S32_3207,28,100.0,Trains,2800.0,sales_data_sample.csv
2004-11-20,S32_3207,31,84.71,Trains,2626.0099999999998,sales_data_sample.csv
2004-12-02,S32_3207,27,100.0,Trains,2700.0,sales_data_sample.csv
2004-12-15,S32_3207,22,100.0,Trains,2200.0,sales_data_sample.csv
2005-01-23,S32_3207,30,99.55,Trains,2986.5,sales_data_sample.csv
2005-02-22,S32_3207,44,36.07,Trains,1587.08,sales_data_sample.csv
2005-03-15,S32_3207,30,60.28,Trains,1808.4,sales_data_sample.csv
2005-05-05,S32_3207,24,49.71,Trains,1193.04,sales_data_sample.csv
2003-01-29,S32_3522,45,75.63,Trucks and Buses,3403.35,sales_data_sample.csv
2003-03-26,S32_3522,23,68.52,Trucks and Buses,1575.9599999999998,sales_data_sample.csv
2003-05-28,S32_3522,26,62.7,Trucks and Buses,1630.2,sales_data_sample.csv
2003-07-24,S32_3522,28,60.76,Trucks and Buses,1701.28,sales_data_sample.csv
2003-09-19,S32_3522,49,58.18,Trucks and Buses,2850.82,sales_data_sample.csv
2003-10-21,S32_3522,49,54.94,Trucks and Buses,2692.06,sales_data_sample.csv
2003-11-06,S32_3522,29,74.98,Trucks and Buses,2174.42,sales_data_sample.csv
2003-11-13,S32_3522,49,64.64,Trucks and Buses,3167.36,sales_data_sample.csv
2003-11-25,S32_3522,39,54.94,Trucks and Buses,2142.66,sales_data_sample.csv
2003-12-05,S32_3522,36,58.82,Trucks and Buses,2117.52,sales_data_sample.csv
2004-02-04,S32_3522,39,62.05,Trucks and Buses,2419.95,sales_data_sample.csv
2004-03-11,S32_3522,30,73.04,Trucks and Buses,2191.2000000000003,sales_data_sample.csv
2004-05-04,S32_3522,44,69.16,Trucks and Buses,3043.04,sales_data_sample.csv
2004-06-15,S32_3522,20,61.41,Trucks and Buses,1228.1999999999998,sales_data_sample.csv
2004-07-19,S32_3522,21,63.35,Trucks and Buses,1330.3500000000001,sales_data_sample.csv
2004-08-19,S32_3522,36,77.57,Trucks and Buses,2792.5199999999995,sales_data_sample.csv
2004-09-08,S32_3522,32,71.75,Trucks and Buses,2296.0,sales_data_sample.csv
2004-10-11,S32_3522,36,73.04,Trucks and Buses,2629.44,sales_data_sample.csv
2004-10-22,S32_3522,34,56.24,Trucks and Buses,1912.16,sales_data_sample.csv
2004-11-05,S32_3522,48,100.0,Trucks and Buses,4800.0,sales_data_sample.csv
2004-11-18,S32_3522,33,73.69,Trucks and Buses,2431.77,sales_data_sample.csv
2004-11-01,S32_3522,31,100.0,Trucks and Buses,3100.0,sales_data_sample.csv
2004-12-10,S32_3522,36,100.0,Trucks and Buses,3600.0,sales_data_sample.csv
2005-01-20,S32_3522,25,100.0,Trucks and Buses,2500.0,sales_data_sample.csv
2005-02-17,S32_3522,48,100.0,Trucks and Buses,4800.0,sales_data_sample.csv
2005-05-01,S32_3522,27,69.16,Trucks and Buses,1867.32,sales_data_sample.csv
2003-02-17,S32_4289,33,72.92,Vintage Cars,2406.36,sales_data_sample.csv
2003-04-29,S32_4289,29,72.23,Vintage Cars,2094.67,sales_data_sample.csv
2003-06-27,S32_4289,49,57.1,Vintage Cars,2797.9,sales_data_sample.csv
2003-08-13,S32_4289,20,81.86,Vintage Cars,1637.2,sales_data_sample.csv
2003-10-28,S32_4289,31,73.61,Vintage Cars,2281.91,sales_data_sample.csv
2004-01-12,S32_4289,39,59.16,Vintage Cars,2307.24,sales_data_sample.csv
2004-02-20,S32_4289,20,66.04,Vintage Cars,1320.8000000000002,sales_data_sample.csv
2004-04-02,S32_4289,34,77.73,Vintage Cars,2642.82,sales_data_sample.csv
2004-05-11,S32_4289,50,61.22,Vintage Cars,3061.0,sales_data_sample.csv
2004-07-23,S32_4289,28,63.97,Vintage Cars,1791.1599999999999,sales_data_sample.csv
2004-08-21,S32_4289,50,81.86,Vintage Cars,4093.0,sales_data_sample.csv
2004-09-16,S32_4289,28,79.8,Vintage Cars,2234.4,sales_data_sample.csv
2004-10-15,S32_4289,46,66.04,Vintage Cars,3037.84,sales_data_sample.csv
2004-11-01,S32_4289,24,59.16,Vintage Cars,1419.84,sales_data_sample.csv
2004-11-12,S32_4289,24,81.17,Vintage Cars,1948.08,sales_data_sample.csv
2004-11-24,S32_4289,39,59.16,Vintage Cars,2307.24,sales_data_sample.csv
2004-12-04,S32_4289,40,44.51,Vintage Cars,1780.3999999999999,sales_data_sample.csv
2004-12-17,S32_4289,49,72.33,Vintage Cars,3544.17,sales_data_sample.csv
2005-02-03,S32_4289,44,82.26,Vintage Cars,3619.44,sales_data_sample.csv
2005-03-03,S32_4289,35,100.0,Vintage Cars,3500.0,sales_data_sample.csv
2005-03-30,S32_4289,22,67.41,Vintage Cars,1483.02,sales_data_sample.csv
2005-05-10,S32_4289,26,61.22,Vintage Cars,1591.72,sales_data_sample.csv
2003-03-03,S32_4485,31,100.0,Motorcycles,3100.0,sales_data_sample.csv
2003-05-07,S32_4485,25,86.74,Motorcycles,2168.5,sales_data_sample.csv
2003-07-02,S32_4485,30,89.8,Motorcycles,2694.0,sales_data_sample.csv
2003-08-25,S32_4485,27,100.0,Motorcycles,2700.0,sales_data_sample.csv
2003-10-10,S32_4485,23,100.0,Motorcycles,2300.0,sales_data_sample.csv
2003-11-04,S32_4485,34,100.0,Motorcycles,3400.0,sales_data_sample.csv
2003-11-11,S32_4485,22,100.0,Motorcycles,2200.0,sales_data_sample.csv
2003-11-19,S32_4485,42,85.72,Motorcycles,3600.24,sales_data_sample.csv
2004-01-15,S32_4485,37,100.0,Motorcycles,3700.0,sales_data_sample.csv
2004-02-21,S32_4485,30,100.0,Motorcycles,3000.0,sales_data_sample.csv
2004-04-05,S32_4485,27,100.0,Motorcycles,2700.0,sales_data_sample.csv
2004-05-26,S32_4485,25,100.0,Motorcycles,2500.0,sales_data_sample.csv
2004-06-30,S32_4485,34,97.97,Motorcycles,3330.98,sales_data_sample.csv
2004-08-02,S32_4485,38,100.0,Motorcycles,3800.0,sales_data_sample.csv
2004-08-27,S32_4485,26,100.0,Motorcycles,2600.0,sales_data_sample.csv
2004-09-30,S32_4485,38,100.0,Motorcycles,3800.0,sales_data_sample.csv
2004-10-15,S32_4485,50,84.7,Motorcycles,4235.0,sales_data_sample.csv
2004-11-03,S32_4485,22,100.0,Motorcycles,2200.0,sales_data_sample.csv
2004-11-17,S32_4485,32,100.0,Motorcycles,3200.0,sales_data_sample.csv
2004-11-24,S32_4485,31,71.02,Motorcycles,2201.62,sales_data_sample.csv
2004-12-07,S32_4485,40,100.0,Motorcycles,4000.0,sales_data_sample.csv
2005-01-07,S32_4485,22,100.0,Motorcycles,2200.0,sales_data_sample.csv
2005-02-03,S32_4485,41,100.0,Motorcycles,4100.0,sales_data_sample.csv
2005-03-04,S32_4485,45,48.98,Motorcycles,2204.1,sales_data_sample.csv
2005-04-08,S32_4485,45,100.0,Motorcycles,4500.0,sales_data_sample.csv
2003-02-17,S50_1341,39,40.15,Vintage Cars,1565.85,sales_data_sample.csv
2003-04-29,S50_1341,49,50.62,Vintage Cars,2480.3799999999997,sales_data_sample.csv
2003-06-27,S50_1341,27,50.19,Vintage Cars,1355.1299999999999,sales_data_sample.csv
2003-08-10,S50_1341,34,36.66,Vintage Cars,1246.4399999999998,sales_data_sample.csv
2003-10-08,S50_1341,20,41.02,Vintage Cars,820.4000000000001,sales_data_sample.csv
2003-10-28,S50_1341,48,51.93,Vintage Cars,2492.64,sales_data_sample.csv
2003-12-01,S50_1341,29,38.4,Vintage Cars,1113.6,sales_data_sample.csv
2004-01-12,S50_1341,43,41.02,Vintage Cars,1763.8600000000001,sales_data_sample.csv
2004-02-20,S50_1341,41,46.26,Vintage Cars,1896.6599999999999,sales_data_sample.csv
2004-04-02,S50_1341,41,35.35,Vintage Cars,1449.3500000000001,sales_data_sample.csv
2004-05-11,S50_1341,36,51.93,Vintage Cars,1869.48,sales_data_sample.csv
2004-07-23,S50_1341,38,45.39,Vintage Cars,1724.82,sales_data_sample.csv
2004-08-21,S50_1341,33,51.93,Vintage Cars,1713.69,sales_data_sample.csv
2004-09-15,S50_1341,26,48.44,Vintage Cars,1259.44,sales_data_sample.csv
2004-10-15,S50_1341,47,43.64,Vintage Cars,2051.08,sales_data_sample.csv
2004-11-01,S50_1341,34,47.57,Vintage Cars,1617.38,sales_data_sample.csv
2004-11-12,S50_1341,34,51.93,Vintage Cars,1765.62,sales_data_sample.csv
2004-11-24,S50_1341,40,50.62,Vintage Cars,2024.8,sales_data_sample.csv
2004-12-04,S50_1341,40,82.21,Vintage Cars,3288.3999999999996,sales_data_sample.csv
2004-12-17,S50_1341,33,82.59,Vintage Cars,2725.4700000000003,sales_data_sample.csv
2005-02-03,S50_1341,49,65.8,Vintage Cars,3224.2,sales_data_sample.csv
2005-03-03,S50_1341,27,100.0,Vintage Cars,2700.0,sales_data_sample.csv
2005-03-30,S50_1341,49,36.66,Vintage Cars,1796.34,sales_data_sample.csv
2005-05-10,S50_1341,37,51.93,Vintage Cars,1921.41,sales_data_sample.csv
2003-01-31,S50_1392,33,100.0,Trucks and Buses,3300.0,sales_data_sample.csv
2003-04-04,S50_1392,27,100.0,Trucks and Buses,2700.0,sales_data_sample.csv
2003-06-03,S50_1392,46,100.0,Trucks and Buses,4600.0,sales_data_sample.csv
2003-08-01,S50_1392,44,100.0,Trucks and Buses,4400.0,sales_data_sample.csv
2003-09-21,S50_1392,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2003-10-22,S50_1392,48,94.92,Trucks and Buses,4556.16,sales_data_sample.csv
2003-11-06,S50_1392,23,100.0,Trucks and Buses,2300.0,sales_data_sample.csv
2003-11-14,S50_1392,45,100.0,Trucks and Buses,4500.0,sales_data_sample.csv
2003-11-25,S50_1392,49,100.0,Trucks and Buses,4900.0,sales_data_sample.csv
2003-12-09,S50_1392,28,94.92,Trucks and Buses,2657.76,sales_data_sample.csv
2004-02-12,S50_1392,37,100.0,Trucks and Buses,3700.0,sales_data_sample.csv
2004-03-15,S50_1392,34,100.0,Trucks and Buses,3400.0,sales_data_sample.csv
2004-05-05,S50_1392,22,100.0,Trucks and Buses,2200.0,sales_data_sample.csv
2004-06-15,S50_1392,29,100.0,Trucks and Buses,2900.0,sales_data_sample.csv
2004-07-20,S50_1392,34,98.39,Trucks and Buses,3345.26,sales_data_sample.csv
2004-08-20,S50_1392,38,100.0,Trucks and Buses,3800.0,sales_data_sample.csv
2004-09-08,S50_1392,41,100.0,Trucks and Buses,4100.0,sales_data_sample.csv
2004-10-13,S50_1392,42,100.0,Trucks and Buses,4200.0,sales_data_sample.csv
2004-10-22,S50_1392,28,100.0,Trucks and Buses,2800.0,sales_data_sample.csv
2004-11-05,S50_1392,38,100.0,Trucks and Buses,3800.0,sales_data_sample.csv
2004-11-20,S50_1392,23,100.0,Trucks and Buses,2300.0,sales_data_sample.csv
2004-12-02,S50_1392,31,71.4,Trucks and Buses,2213.4,sales_data_sample.csv
2004-12-15,S50_1392,46,100.0,Trucks and Buses,4600.0,sales_data_sample.csv
2005-01-23,S50_1392,48,56.55,Trucks and Buses,2714.3999999999996,sales_data_sample.csv
2005-02-22,S50_1392,29,100.0,Trucks and Buses,2900.0,sales_data_sample.csv
2005-03-17,S50_1392,46,100.0,Trucks and Buses,4600.0,sales_data_sample.csv
2005-05-03,S50_1392,26,100.0,Trucks and Buses,2600.0,sales_data_sample.csv
2003-01-31,S50_1514,32,53.31,Trains,1705.92,sales_data_sample.csv
2003-04-16,S50_1514,21,49.21,Trains,1033.41,sales_data_sample.csv
2003-06-03,S50_1514,46,69.12,Trains,3179.5200000000004,sales_data_sample.csv
2003-08-08,S50_1514,42,49.79,Trains,2091.18,sales_data_sample.csv
2003-09-28,S50_1514,31,57.41,Trains,1779.7099999999998,sales_data_sample.csv
2003-10-22,S50_1514,38,66.78,Trains,2537.64,sales_data_sample.csv
2003-11-06,S50_1514,38,64.44,Trains,2448.72,sales_data_sample.csv
2003-11-14,S50_1514,20,48.62,Trains,972.4,sales_data_sample.csv
2003-11-26,S50_1514,46,62.09,Trains,2856.1400000000003,sales_data_sample.csv
2004-01-02,S50_1514,30,65.61,Trains,1968.3,sales_data_sample.csv
2004-02-12,S50_1514,30,68.54,Trains,2056.2000000000003,sales_data_sample.csv
2004-03-15,S50_1514,43,52.14,Trains,2242.02,sales_data_sample.csv
2004-05-05,S50_1514,49,63.85,Trains,3128.65,sales_data_sample.csv
2004-07-20,S50_1514,43,56.82,Trains,2443.26,sales_data_sample.csv
2004-08-20,S50_1514,37,66.78,Trains,2470.86,sales_data_sample.csv
2004-09-08,S50_1514,35,55.07,Trains,1927.45,sales_data_sample.csv
2004-10-14,S50_1514,34,60.34,Trains,2051.56,sales_data_sample.csv
2004-10-22,S50_1514,38,61.51,Trains,2337.38,sales_data_sample.csv
2004-11-05,S50_1514,44,100.0,Trains,4400.0,sales_data_sample.csv
2004-11-21,S50_1514,21,100.0,Trains,2100.0,sales_data_sample.csv
2004-12-02,S50_1514,44,100.0,Trains,4400.0,sales_data_sample.csv
2004-12-15,S50_1514,25,64.93,Trains,1623.2500000000002,sales_data_sample.csv
2005-01-26,S50_1514,24,58.58,Trains,1405.92,sales_data_sample.csv
2005-02-22,S50_1514,38,60.06,Trains,2282.28,sales_data_sample.csv
2005-03-17,S50_1514,45,100.0,Trains,4500.0,sales_data_sample.csv
2005-05-05,S50_1514,51,63.85,Trains,3256.35,sales_data_sample.csv
2003-03-03,S50_4713,34,82.99,Motorcycles,2821.66,sales_data_sample.csv
2003-05-07,S50_4713,44,74.85,Motorcycles,3293.3999999999996,sales_data_sample.csv
2003-07-02,S50_4713,44,96.0,Motorcycles,4224.0,sales_data_sample.csv
2003-08-25,S50_4713,38,81.36,Motorcycles,3091.68,sales_data_sample.csv
2003-10-10,S50_4713,31,71.6,Motorcycles,2219.6,sales_data_sample.csv
2003-11-04,S50_4713,48,80.55,Motorcycles,3866.3999999999996,sales_data_sample.csv
2003-11-11,S50_4713,21,93.56,Motorcycles,1964.76,sales_data_sample.csv
2003-11-19,S50_4713,40,66.72,Motorcycles,2668.8,sales_data_sample.csv
2004-01-15,S50_4713,40,80.55,Motorcycles,3222.0,sales_data_sample.csv
2004-02-21,S50_4713,50,77.29,Motorcycles,3864.5000000000005,sales_data_sample.csv
2004-04-05,S50_4713,20,68.34,Motorcycles,1366.8000000000002,sales_data_sample.csv
2004-05-26,S50_4713,48,72.41,Motorcycles,3475.68,sales_data_sample.csv
2004-06-30,S50_4713,47,89.5,Motorcycles,4206.5,sales_data_sample.csv
2004-08-02,S50_4713,21,70.78,Motorcycles,1486.38,sales_data_sample.csv
2004-08-27,S50_4713,39,78.92,Motorcycles,3077.88,sales_data_sample.csv
2004-09-30,S50_4713,44,80.55,Motorcycles,3544.2,sales_data_sample.csv
2004-10-15,S50_4713,28,88.68,Motorcycles,2483.04,sales_data_sample.csv
